"date","time","tank_num","temp_C","oxygen_conc_mgL","treatment","DO_treat","temp_treat","date_time","pH","cycle"
2024-06-21,908,20,27.7,6.48,"warm","normoxic","warm",2024-06-21 09:08:00,7.76,"normoxic"
2024-06-21,909,19,27.6,6.59,"warm","normoxic","warm",2024-06-21 09:09:00,7.78,"normoxic"
2024-06-21,910,18,27.8,6.65,"both","hypoxic","warm",2024-06-21 09:10:00,7.76,"normoxic"
2024-06-21,911,17,27.7,6.35,"both","hypoxic","warm",2024-06-21 09:11:00,7.77,"normoxic"
2024-06-21,912,16,27.8,6.37,"both","hypoxic","warm",2024-06-21 09:12:00,7.78,"normoxic"
2024-06-21,913,15,27.8,6.46,"both","hypoxic","warm",2024-06-21 09:13:00,7.76,"normoxic"
2024-06-21,913,14,27.9,6.55,"both","hypoxic","warm",2024-06-21 09:13:00,7.79,"normoxic"
2024-06-21,914,13,27.8,6.5,"both","hypoxic","warm",2024-06-21 09:14:00,7.75,"normoxic"
2024-06-21,915,12,25.1,6.14,"hypoxic","hypoxic","ambient",2024-06-21 09:15:00,7.68,"normoxic"
2024-06-21,916,11,25,6.32,"hypoxic","hypoxic","ambient",2024-06-21 09:16:00,7.7,"normoxic"
2024-06-21,917,10,25,6.34,"hypoxic","hypoxic","ambient",2024-06-21 09:17:00,7.68,"normoxic"
2024-06-21,919,9,24.8,5.35,"hypoxic","hypoxic","ambient",2024-06-21 09:19:00,7.54,"normoxic"
2024-06-21,920,8,25,6.23,"hypoxic","hypoxic","ambient",2024-06-21 09:20:00,7.69,"normoxic"
2024-06-21,921,7,25,6.36,"hypoxic","hypoxic","ambient",2024-06-21 09:21:00,7.71,"normoxic"
2024-06-21,921,6,25,6.56,"control","normoxic","ambient",2024-06-21 09:21:00,7.68,"normoxic"
2024-06-21,922,5,24.9,6.53,"control","normoxic","ambient",2024-06-21 09:22:00,7.67,"normoxic"
2024-06-21,923,4,25,6.61,"control","normoxic","ambient",2024-06-21 09:23:00,7.69,"normoxic"
2024-06-21,923,3,24.9,6.48,"control","normoxic","ambient",2024-06-21 09:23:00,7.69,"normoxic"
2024-06-21,924,2,24.9,6.65,"control","normoxic","ambient",2024-06-21 09:24:00,7.69,"normoxic"
2024-06-21,925,1,24.9,6.31,"control","normoxic","ambient",2024-06-21 09:25:00,7.63,"normoxic"
2024-06-21,1502,24,28.6,6.15,"warm","normoxic","warm",2024-06-21 15:02:00,7.72,"hypoxic"
2024-06-21,1503,23,28.7,6.34,"warm","normoxic","warm",2024-06-21 15:03:00,7.76,"hypoxic"
2024-06-21,1504,22,28.9,6.44,"warm","normoxic","warm",2024-06-21 15:04:00,7.83,"hypoxic"
2024-06-21,1506,21,28.6,5.95,"warm","normoxic","warm",2024-06-21 15:06:00,7.75,"hypoxic"
2024-06-21,1507,20,28.9,6.29,"warm","normoxic","warm",2024-06-21 15:07:00,7.82,"hypoxic"
2024-06-21,1509,19,28.7,6.17,"warm","normoxic","warm",2024-06-21 15:09:00,7.81,"hypoxic"
2024-06-21,1512,18,29.1,0.9,"both","hypoxic","warm",2024-06-21 15:12:00,7.67,"hypoxic"
2024-06-21,1514,17,28.9,1.17,"both","hypoxic","warm",2024-06-21 15:14:00,7.67,"hypoxic"
2024-06-21,1516,16,29,1.27,"both","hypoxic","warm",2024-06-21 15:16:00,7.68,"hypoxic"
2024-06-21,1517,15,28.9,1.24,"both","hypoxic","warm",2024-06-21 15:17:00,7.67,"hypoxic"
2024-06-21,1520,14,29.1,1.2,"both","hypoxic","warm",2024-06-21 15:20:00,7.68,"hypoxic"
2024-06-21,1521,13,29.1,1.73,"both","hypoxic","warm",2024-06-21 15:21:00,7.69,"hypoxic"
2024-06-21,1523,12,26.1,0.78,"hypoxic","hypoxic","ambient",2024-06-21 15:23:00,7.75,"hypoxic"
2024-06-21,1525,11,26.4,0.86,"hypoxic","hypoxic","ambient",2024-06-21 15:25:00,7.79,"hypoxic"
2024-06-21,1526,10,26.4,1.54,"hypoxic","hypoxic","ambient",2024-06-21 15:26:00,7.78,"hypoxic"
2024-06-21,1528,9,26.2,0.91,"hypoxic","hypoxic","ambient",2024-06-21 15:28:00,7.77,"hypoxic"
2024-06-21,1529,8,26.4,0.91,"hypoxic","hypoxic","ambient",2024-06-21 15:29:00,7.78,"hypoxic"
2024-06-21,1531,7,26.2,0.79,"hypoxic","hypoxic","ambient",2024-06-21 15:31:00,7.78,"hypoxic"
2024-06-21,1533,6,26.3,6.3,"control","normoxic","ambient",2024-06-21 15:33:00,7.81,"hypoxic"
2024-06-21,1534,5,26.3,6.51,"control","normoxic","ambient",2024-06-21 15:34:00,7.8,"hypoxic"
2024-06-21,1534,4,26.4,6.54,"control","normoxic","ambient",2024-06-21 15:34:00,7.8,"hypoxic"
2024-06-21,1535,3,26.3,6.51,"control","normoxic","ambient",2024-06-21 15:35:00,7.81,"hypoxic"
2024-06-21,1536,2,26.4,6.55,"control","normoxic","ambient",2024-06-21 15:36:00,7.8,"hypoxic"
2024-06-21,1536,1,26.2,6.56,"control","normoxic","ambient",2024-06-21 15:36:00,7.77,"hypoxic"
2024-06-22,907,1,25.3,5.83,"control","normoxic","ambient",2024-06-22 09:07:00,7.67,"normoxic"
2024-06-22,908,2,25.4,6,"control","normoxic","ambient",2024-06-22 09:08:00,7.69,"normoxic"
2024-06-22,910,3,25.3,5.92,"control","normoxic","ambient",2024-06-22 09:10:00,7.65,"normoxic"
2024-06-22,911,4,25.4,6.09,"control","normoxic","ambient",2024-06-22 09:11:00,7.68,"normoxic"
2024-06-22,912,5,25.3,6.24,"control","normoxic","ambient",2024-06-22 09:12:00,7.68,"normoxic"
2024-06-22,913,6,25.4,6.1,"control","normoxic","ambient",2024-06-22 09:13:00,7.7,"normoxic"
2024-06-22,916,7,25.4,5.84,"hypoxic","hypoxic","ambient",2024-06-22 09:16:00,7.67,"normoxic"
2024-06-22,917,8,25.4,6.03,"hypoxic","hypoxic","ambient",2024-06-22 09:17:00,7.69,"normoxic"
2024-06-22,919,9,25.3,5.76,"hypoxic","hypoxic","ambient",2024-06-22 09:19:00,7.66,"normoxic"
2024-06-22,920,10,25.5,5.71,"hypoxic","hypoxic","ambient",2024-06-22 09:20:00,7.68,"normoxic"
2024-06-22,921,11,25.5,6.18,"hypoxic","hypoxic","ambient",2024-06-22 09:21:00,7.69,"normoxic"
2024-06-22,923,12,25.4,5.81,"hypoxic","hypoxic","ambient",2024-06-22 09:23:00,7.64,"normoxic"
2024-06-22,924,13,28.2,6.33,"both","hypoxic","warm",2024-06-22 09:24:00,7.73,"normoxic"
2024-06-22,925,14,28.2,6.36,"both","hypoxic","warm",2024-06-22 09:25:00,7.74,"normoxic"
2024-06-22,926,15,28.1,6.17,"both","hypoxic","warm",2024-06-22 09:26:00,7.7,"normoxic"
2024-06-22,927,16,28.2,6.23,"both","hypoxic","warm",2024-06-22 09:27:00,7.74,"normoxic"
2024-06-22,927,17,28.2,6.22,"both","hypoxic","warm",2024-06-22 09:27:00,7.71,"normoxic"
2024-06-22,928,18,28.2,6.27,"both","hypoxic","warm",2024-06-22 09:28:00,7.72,"normoxic"
2024-06-22,930,19,28.1,5.94,"warm","normoxic","warm",2024-06-22 09:30:00,7.71,"normoxic"
2024-06-22,932,20,28.2,6.06,"warm","normoxic","warm",2024-06-22 09:32:00,7.73,"normoxic"
2024-06-22,932,21,28,6.12,"warm","normoxic","warm",2024-06-22 09:32:00,7.69,"normoxic"
2024-06-22,934,22,28.2,6.18,"warm","normoxic","warm",2024-06-22 09:34:00,7.74,"normoxic"
2024-06-22,935,23,28.1,6,"warm","normoxic","warm",2024-06-22 09:35:00,7.7,"normoxic"
2024-06-22,937,24,28.1,5.95,"warm","normoxic","warm",2024-06-22 09:37:00,7.69,"normoxic"
2024-06-22,1547,1,25.7,5.84,"control","normoxic","ambient",2024-06-22 15:47:00,7.74,"hypoxic"
2024-06-22,1548,2,25.8,6.15,"control","normoxic","ambient",2024-06-22 15:48:00,7.77,"hypoxic"
2024-06-22,1548,3,25.7,6.1,"control","normoxic","ambient",2024-06-22 15:48:00,7.77,"hypoxic"
2024-06-22,1549,4,25.8,6.05,"control","normoxic","ambient",2024-06-22 15:49:00,7.77,"hypoxic"
2024-06-22,1550,5,25.7,6.05,"control","normoxic","ambient",2024-06-22 15:50:00,7.77,"hypoxic"
2024-06-22,1551,6,25.8,6.11,"control","normoxic","ambient",2024-06-22 15:51:00,7.76,"hypoxic"
2024-06-22,1553,7,25.8,0.98,"hypoxic","hypoxic","ambient",2024-06-22 15:53:00,7.76,"hypoxic"
2024-06-22,1555,8,25.8,1.02,"hypoxic","hypoxic","ambient",2024-06-22 15:55:00,7.76,"hypoxic"
2024-06-22,1557,9,25.8,0.88,"hypoxic","hypoxic","ambient",2024-06-22 15:57:00,7.78,"hypoxic"
2024-06-22,1559,10,25.8,0.82,"hypoxic","hypoxic","ambient",2024-06-22 15:59:00,7.76,"hypoxic"
2024-06-22,1600,11,25.8,1.35,"hypoxic","hypoxic","ambient",2024-06-22 16:00:00,7.76,"hypoxic"
2024-06-22,1602,12,25.8,0.88,"hypoxic","hypoxic","ambient",2024-06-22 16:02:00,7.73,"hypoxic"
2024-06-22,1604,13,28.6,0.67,"both","hypoxic","warm",2024-06-22 16:04:00,7.61,"hypoxic"
2024-06-22,1606,14,28.6,0.63,"both","hypoxic","warm",2024-06-22 16:06:00,7.6,"hypoxic"
2024-06-22,1607,15,28.5,0.68,"both","hypoxic","warm",2024-06-22 16:07:00,7.58,"hypoxic"
2024-06-22,1609,16,28.6,0.6,"both","hypoxic","warm",2024-06-22 16:09:00,7.62,"hypoxic"
2024-06-22,1611,17,28.6,0.71,"both","hypoxic","warm",2024-06-22 16:11:00,7.6,"hypoxic"
2024-06-22,1613,18,28.7,0.57,"both","hypoxic","warm",2024-06-22 16:13:00,7.62,"hypoxic"
2024-06-22,1615,19,28.6,6.33,"warm","normoxic","warm",2024-06-22 16:15:00,7.82,"hypoxic"
2024-06-22,1616,20,28.6,6.42,"warm","normoxic","warm",2024-06-22 16:16:00,7.85,"hypoxic"
2024-06-22,1617,21,28.4,6.34,"warm","normoxic","warm",2024-06-22 16:17:00,7.8,"hypoxic"
2024-06-22,1618,22,28.5,6.42,"warm","normoxic","warm",2024-06-22 16:18:00,7.82,"hypoxic"
2024-06-22,1619,23,28.5,6.49,"warm","normoxic","warm",2024-06-22 16:19:00,7.82,"hypoxic"
2024-06-22,1620,24,28.4,6.46,"warm","normoxic","warm",2024-06-22 16:20:00,7.8,"hypoxic"
2024-06-23,845,24,28,6.17,"warm","normoxic","warm",2024-06-23 08:45:00,7.81,"normoxic"
2024-06-23,846,23,28.1,6.25,"warm","normoxic","warm",2024-06-23 08:46:00,7.8,"normoxic"
2024-06-23,847,22,28,6.23,"warm","normoxic","warm",2024-06-23 08:47:00,7.82,"normoxic"
2024-06-23,847,21,28.1,6.26,"warm","normoxic","warm",2024-06-23 08:47:00,7.79,"normoxic"
2024-06-23,848,20,28.2,6.36,"warm","normoxic","warm",2024-06-23 08:48:00,7.82,"normoxic"
2024-06-23,849,19,28.2,6.42,"warm","normoxic","warm",2024-06-23 08:49:00,7.81,"normoxic"
2024-06-23,850,18,28.2,6.48,"both","hypoxic","warm",2024-06-23 08:50:00,7.77,"normoxic"
2024-06-23,851,17,28.2,6.35,"both","hypoxic","warm",2024-06-23 08:51:00,7.77,"normoxic"
2024-06-23,852,16,28.3,6.37,"both","hypoxic","warm",2024-06-23 08:52:00,7.78,"normoxic"
2024-06-23,853,15,28.2,6.3,"both","hypoxic","warm",2024-06-23 08:53:00,7.75,"normoxic"
2024-06-23,853,14,28.3,6.35,"both","hypoxic","warm",2024-06-23 08:53:00,7.76,"normoxic"
2024-06-23,854,13,28.3,6.38,"both","hypoxic","warm",2024-06-23 08:54:00,7.77,"normoxic"
2024-06-23,856,12,25.6,6.38,"hypoxic","hypoxic","ambient",2024-06-23 08:56:00,7.73,"normoxic"
2024-06-23,856,11,25.6,6.61,"hypoxic","hypoxic","ambient",2024-06-23 08:56:00,7.74,"normoxic"
2024-06-23,857,10,25.5,6.53,"hypoxic","hypoxic","ambient",2024-06-23 08:57:00,7.71,"normoxic"
2024-06-23,858,9,25.5,6.59,"hypoxic","hypoxic","ambient",2024-06-23 08:58:00,7.73,"normoxic"
2024-06-23,859,8,25.3,5.47,"hypoxic","hypoxic","ambient",2024-06-23 08:59:00,7.69,"normoxic"
2024-06-23,900,7,25.5,6.42,"hypoxic","hypoxic","ambient",2024-06-23 09:00:00,7.73,"normoxic"
2024-06-23,901,6,25.3,6.64,"control","normoxic","ambient",2024-06-23 09:01:00,7.73,"normoxic"
2024-06-23,902,5,25.3,6.67,"control","normoxic","ambient",2024-06-23 09:02:00,7.74,"normoxic"
2024-06-23,903,4,25.4,6.71,"control","normoxic","ambient",2024-06-23 09:03:00,7.73,"normoxic"
2024-06-23,903,3,25.4,6.54,"control","normoxic","ambient",2024-06-23 09:03:00,7.73,"normoxic"
2024-06-23,904,2,25.4,6.64,"control","normoxic","ambient",2024-06-23 09:04:00,7.72,"normoxic"
2024-06-23,905,1,25.4,6.57,"control","normoxic","ambient",2024-06-23 09:05:00,7.7,"normoxic"
2024-06-23,1532,24,28.6,5.86,"warm","normoxic","warm",2024-06-23 15:32:00,7.77,"hypoxic"
2024-06-23,1532,23,28.7,6.28,"warm","normoxic","warm",2024-06-23 15:32:00,7.78,"hypoxic"
2024-06-23,1533,22,28.6,6.3,"warm","normoxic","warm",2024-06-23 15:33:00,7.78,"hypoxic"
2024-06-23,1534,21,28.5,6.23,"warm","normoxic","warm",2024-06-23 15:34:00,7.77,"hypoxic"
2024-06-23,1535,20,28.8,6.34,"warm","normoxic","warm",2024-06-23 15:35:00,7.8,"hypoxic"
2024-06-23,1536,19,28.7,6.39,"warm","normoxic","warm",2024-06-23 15:36:00,7.79,"hypoxic"
2024-06-23,1538,18,28.9,0.74,"both","hypoxic","warm",2024-06-23 15:38:00,7.62,"hypoxic"
2024-06-23,1541,17,28.7,0.27,"both","hypoxic","warm",2024-06-23 15:41:00,7.6,"hypoxic"
2024-06-23,1550,16,28.9,0.09,"both","hypoxic","warm",2024-06-23 15:50:00,7.61,"hypoxic"
2024-06-23,1552,15,28.7,0.73,"both","hypoxic","warm",2024-06-23 15:52:00,7.6,"hypoxic"
2024-06-23,1554,14,28.9,0.8,"both","hypoxic","warm",2024-06-23 15:54:00,7.61,"hypoxic"
2024-06-23,1556,13,28.8,0.77,"both","hypoxic","warm",2024-06-23 15:56:00,7.61,"hypoxic"
2024-06-23,1557,12,25.8,1.01,"hypoxic","hypoxic","ambient",2024-06-23 15:57:00,7.74,"hypoxic"
2024-06-23,1559,11,25.9,1.03,"hypoxic","hypoxic","ambient",2024-06-23 15:59:00,7.77,"hypoxic"
2024-06-23,1601,10,25.8,1.14,"hypoxic","hypoxic","ambient",2024-06-23 16:01:00,7.75,"hypoxic"
2024-06-23,1602,9,25.8,1.06,"hypoxic","hypoxic","ambient",2024-06-23 16:02:00,7.76,"hypoxic"
2024-06-23,1604,8,25.9,1.04,"hypoxic","hypoxic","ambient",2024-06-23 16:04:00,7.79,"hypoxic"
2024-06-23,1606,7,25.8,0.99,"hypoxic","hypoxic","ambient",2024-06-23 16:06:00,7.76,"hypoxic"
2024-06-23,1608,6,25.8,5.93,"control","normoxic","ambient",2024-06-23 16:08:00,7.77,"hypoxic"
2024-06-23,1609,5,25.8,6.25,"control","normoxic","ambient",2024-06-23 16:09:00,7.77,"hypoxic"
2024-06-23,1609,4,25.9,6.31,"control","normoxic","ambient",2024-06-23 16:09:00,7.78,"hypoxic"
2024-06-23,1610,3,25.8,6.19,"control","normoxic","ambient",2024-06-23 16:10:00,7.76,"hypoxic"
2024-06-23,1611,2,25.8,6.18,"control","normoxic","ambient",2024-06-23 16:11:00,7.75,"hypoxic"
2024-06-23,1612,1,25.8,6.23,"control","normoxic","ambient",2024-06-23 16:12:00,7.74,"hypoxic"
2024-06-24,851,1,25.3,6.67,"control","normoxic","ambient",2024-06-24 08:51:00,7.67,"normoxic"
2024-06-24,851,2,25.3,6.82,"control","normoxic","ambient",2024-06-24 08:51:00,7.68,"normoxic"
2024-06-24,852,3,25.2,6.97,"control","normoxic","ambient",2024-06-24 08:52:00,7.69,"normoxic"
2024-06-24,853,4,25.3,6.89,"control","normoxic","ambient",2024-06-24 08:53:00,7.69,"normoxic"
2024-06-24,854,5,25.2,6.9,"control","normoxic","ambient",2024-06-24 08:54:00,7.69,"normoxic"
2024-06-24,854,6,25.2,6.83,"control","normoxic","ambient",2024-06-24 08:54:00,7.69,"normoxic"
2024-06-24,856,7,25.3,6.51,"hypoxic","hypoxic","ambient",2024-06-24 08:56:00,7.67,"normoxic"
2024-06-24,857,8,25.3,6.86,"hypoxic","hypoxic","ambient",2024-06-24 08:57:00,7.7,"normoxic"
2024-06-24,858,9,25.3,6.74,"hypoxic","hypoxic","ambient",2024-06-24 08:58:00,7.68,"normoxic"
2024-06-24,858,10,25.3,6.77,"hypoxic","hypoxic","ambient",2024-06-24 08:58:00,7.68,"normoxic"
2024-06-24,859,11,25.3,6.93,"hypoxic","hypoxic","ambient",2024-06-24 08:59:00,7.69,"normoxic"
2024-06-24,859,12,25.3,6.81,"hypoxic","hypoxic","ambient",2024-06-24 08:59:00,7.66,"normoxic"
2024-06-24,900,13,28.3,6.46,"both","hypoxic","warm",2024-06-24 09:00:00,7.68,"normoxic"
2024-06-24,901,14,28.4,6.54,"both","hypoxic","warm",2024-06-24 09:01:00,7.69,"normoxic"
2024-06-24,902,15,28.4,6.04,"both","hypoxic","warm",2024-06-24 09:02:00,7.66,"normoxic"
2024-06-24,903,16,28.6,6.34,"both","hypoxic","warm",2024-06-24 09:03:00,7.7,"normoxic"
2024-06-24,904,17,28.4,6.27,"both","hypoxic","warm",2024-06-24 09:04:00,7.67,"normoxic"
2024-06-24,904,18,28.5,6.31,"both","hypoxic","warm",2024-06-24 09:04:00,7.7,"normoxic"
2024-06-24,905,19,28.4,6.32,"warm","normoxic","warm",2024-06-24 09:05:00,7.7,"normoxic"
2024-06-24,906,20,28.4,6.34,"warm","normoxic","warm",2024-06-24 09:06:00,7.72,"normoxic"
2024-06-24,906,21,28.3,6.2,"warm","normoxic","warm",2024-06-24 09:06:00,7.69,"normoxic"
2024-06-24,907,22,28.3,6.29,"warm","normoxic","warm",2024-06-24 09:07:00,7.71,"normoxic"
2024-06-24,907,23,28.3,6.35,"warm","normoxic","warm",2024-06-24 09:07:00,7.71,"normoxic"
2024-06-24,908,24,28.3,6.24,"warm","normoxic","warm",2024-06-24 09:08:00,7.69,"normoxic"
2024-06-24,1502,1,25.8,5.99,"control","normoxic","ambient",2024-06-24 15:02:00,7.6,"hypoxic"
2024-06-24,1504,2,25.9,6.06,"control","normoxic","ambient",2024-06-24 15:04:00,7.65,"hypoxic"
2024-06-24,1504,3,25.8,6.27,"control","normoxic","ambient",2024-06-24 15:04:00,7.67,"hypoxic"
2024-06-24,1505,4,25.8,6.3,"control","normoxic","ambient",2024-06-24 15:05:00,7.68,"hypoxic"
2024-06-24,1506,5,25.7,6.25,"control","normoxic","ambient",2024-06-24 15:06:00,7.68,"hypoxic"
2024-06-24,1506,6,25.8,6.15,"control","normoxic","ambient",2024-06-24 15:06:00,7.68,"hypoxic"
2024-06-24,1508,7,25.7,1.1,"hypoxic","hypoxic","ambient",2024-06-24 15:08:00,7.71,"hypoxic"
2024-06-24,1510,8,25.5,1.73,"hypoxic","hypoxic","ambient",2024-06-24 15:10:00,7.59,"hypoxic"
2024-06-24,1510,9,25.7,1.69,"hypoxic","hypoxic","ambient",2024-06-24 15:10:00,7.71,"hypoxic"
2024-06-24,1512,10,25.8,1.13,"hypoxic","hypoxic","ambient",2024-06-24 15:12:00,7.73,"hypoxic"
2024-06-24,1514,11,25.8,1.17,"hypoxic","hypoxic","ambient",2024-06-24 15:14:00,7.73,"hypoxic"
2024-06-24,1515,12,25.7,1.38,"hypoxic","hypoxic","ambient",2024-06-24 15:15:00,7.7,"hypoxic"
2024-06-24,1517,13,29,0.9,"both","hypoxic","warm",2024-06-24 15:17:00,7.56,"hypoxic"
2024-06-24,1517,14,29.1,1.32,"both","hypoxic","warm",2024-06-24 15:17:00,7.56,"hypoxic"
2024-06-24,1519,15,28.9,0.85,"both","hypoxic","warm",2024-06-24 15:19:00,7.54,"hypoxic"
2024-06-24,1521,16,29.2,0.61,"both","hypoxic","warm",2024-06-24 15:21:00,7.57,"hypoxic"
2024-06-24,1521,17,29,1.05,"both","hypoxic","warm",2024-06-24 15:21:00,7.56,"hypoxic"
2024-06-24,1523,18,29.2,0.61,"both","hypoxic","warm",2024-06-24 15:23:00,7.58,"hypoxic"
2024-06-24,1525,19,29,6.1,"warm","normoxic","warm",2024-06-24 15:25:00,7.73,"hypoxic"
2024-06-24,1525,20,29,6.25,"warm","normoxic","warm",2024-06-24 15:25:00,7.74,"hypoxic"
2024-06-24,1526,21,28.9,6.1,"warm","normoxic","warm",2024-06-24 15:26:00,7.73,"hypoxic"
2024-06-24,1527,22,28.9,6.17,"warm","normoxic","warm",2024-06-24 15:27:00,7.74,"hypoxic"
2024-06-24,1528,23,28.9,6.33,"warm","normoxic","warm",2024-06-24 15:28:00,7.75,"hypoxic"
2024-06-24,1528,24,28.9,6.21,"warm","normoxic","warm",2024-06-24 15:28:00,7.72,"hypoxic"
